image,fade
AM_Bing_211.png,0.383607170702
AM_Bing_217.png,0.331804354626
AM_Bing_222.png,0.433738822981
AM_Bing_229.png,0.588545572207
AM_Bing_232.png,0.159312723500
AM_Bing_242.png,0.522076334815
AM_Bing_243.png,0.869837575967
AM_Bing_274.png,0.600101911982
AM_Bing_318.png,0.319541471124
AM_Bing_422.png,0.477665700241
AM_Bing_464.png,0.350609407596
AM_Bing_536.png,0.700692264154
AM_Bing_640.png,0.248384444937
AM_Bing_727.png,0.567444230482
AM_Google_019.png,0.249418819559
AM_Google_035.png,0.803439321022
AM_Google_067.png,0.383223292930
AM_Google_10.png,0.184642706831
AM_Google_228.png,0.804931112900
AM_Google_244.png,0.649274504431
AM_Google_246.png,0.861064809216
AM_Google_250.png,0.985480559990
AM_Google_289.png,0.380929245575
AM_Google_309.png,0.893438733191
AM_Google_320.png,0.619536235739
AM_Google_359.png,0.819630974004
AM_Google_411.png,0.509802218661
AM_Google_494.png,1.020847337848
AM_Google_525.png,0.277593428570
AM_Google_617.png,0.963925581845
AM_Google_707.png,0.748401593299
AM_Google_711.png,1.151675862786
AM_Google_754.png,0.383600322365
AM_Google_768.png,0.154223188475
AM_Google_796.png,0.771316802712
AM_Google_869.png,0.377117815964
BD_Baidu_000.png,0.852557057697
BD_Baidu_007.png,1.223824837326
BD_Baidu_018.png,0.814494297698
BD_Baidu_022.png,0.353657585496
BD_Baidu_023.png,1.166616293196
BD_Baidu_031.png,0.811026971579
BD_Baidu_038.png,0.615827650092
BD_Baidu_039.png,0.958716728730
BD_Baidu_042.png,2.340317321363
BD_Baidu_045.png,0.613291427831
BD_Baidu_046.png,0.490067095466
BD_Baidu_050.png,0.515604114298
BD_Baidu_058.png,1.033696823085
BD_Baidu_059.png,0.923589921930
BD_Baidu_062.png,0.723191014601
BD_Baidu_065.png,0.508221697580
BD_Baidu_074.png,0.723286468781
BD_Baidu_076.png,0.559278259965
BD_Baidu_078.png,0.670237787006
BD_Baidu_08.png,0.514344277941
BD_Baidu_081.png,0.533518628153
BD_Baidu_084.png,0.520673779641
BD_Baidu_087.png,0.652053065965
BD_Baidu_088.png,0.672558827578
BD_Baidu_095.png,1.087639718425
BD_Baidu_097.png,1.095605678557
BD_Baidu_10.png,0.808644526627
BD_Baidu_102.png,0.666216045561
BD_Baidu_104.png,1.111461260633
BD_Baidu_105.png,0.950751967156
BD_Baidu_116.png,0.734836332939
BD_Baidu_117.png,0.791649951087
BD_Baidu_129.png,0.693064163915
BD_Baidu_133.png,0.524015399331
BD_Baidu_134.png,1.004517457838
BD_Baidu_137.png,0.964275301319
BD_Baidu_142.png,0.777225677320
BD_Baidu_143.png,0.637255142959
BD_Baidu_145.png,0.490789847794
BD_Baidu_166.png,0.911340126543
BD_Baidu_174.png,0.338479123781
BD_Baidu_18.png,0.673363462129
BD_Baidu_195.png,0.403490475180
BD_Baidu_196.png,0.530932120531
BD_Baidu_199.png,1.626801262335
BD_Baidu_200.png,0.500779198443
BD_Baidu_201.png,0.584366881980
BD_Baidu_208.png,0.927579015463
BD_Baidu_209.png,1.007995562841
BD_Baidu_211.png,0.870615759027
BD_Baidu_216.png,0.726083392868
BD_Baidu_222.png,0.567870976605
BD_Baidu_224.png,1.011847340193
BD_Baidu_247.png,0.599668227863
BD_Baidu_249.png,0.739832920616
BD_Baidu_250.png,1.034985395547
BD_Baidu_254.png,0.675978670714
BD_Baidu_256.png,0.845885811596
BD_Baidu_277.png,0.821279262686
BD_Baidu_281.png,0.664200308543
BD_Baidu_284.png,0.650440572622
BD_Baidu_285.png,0.381252796258
BD_Baidu_29.png,0.515040992188
BD_Baidu_291.png,0.884676204577
BD_Baidu_299.png,0.691597595173
BD_Baidu_306.png,0.769047068077
BD_Baidu_322.png,0.498549042671
BD_Baidu_332.png,0.971971613098
BD_Baidu_338.png,0.785486613255
BD_Baidu_347.png,0.639021753058
BD_Baidu_355.png,0.672006964693
BD_Baidu_375.png,0.550988164066
BD_Baidu_383.png,0.676819126897
BD_Baidu_385.png,0.376968458007
BD_Baidu_388.png,1.204033705329
BD_Baidu_389.png,0.397392439350
BD_Baidu_391.png,0.633103252156
BD_Baidu_397.png,1.180665480774
BD_Baidu_410.png,1.455416888371
BD_Baidu_424.png,0.599702204906
BD_Baidu_428.png,0.681904377451
BD_Baidu_451.png,0.460067496504
BD_Baidu_461.png,0.434206725033
BD_Baidu_464.png,0.798290156844
BD_Baidu_476.png,2.039519576304
BD_Baidu_481.png,0.516474807104
BD_Baidu_486.png,0.777270063479
BD_Bing_013.png,0.703467442681
BD_Bing_04.png,0.720110653493
BD_Bing_042.png,0.846590500749
BD_Bing_068.png,1.058112947130
BD_Bing_080.png,0.898759329928
BD_Bing_084.png,1.194228969588
BD_Bing_091.png,0.741587514886
BD_Bing_096.png,0.969662419299
BD_Bing_097.png,0.752096075454
BD_Bing_18.png,0.730058942156
BD_Bing_195.png,1.138749674998
BD_Bing_216.png,0.364770780506
BD_Bing_23.png,0.720745745498
BD_Bing_231.png,0.792889733644
BD_Bing_232.png,0.360048709501
BD_Bing_237.png,0.977130475608
BD_Bing_26.png,0.672750479369
BD_Bing_302.png,1.067540166816
BD_Bing_303.png,1.061234422967
BD_Bing_308.png,0.831820345370
BD_Bing_331.png,0.403852575829
BD_Bing_358.png,0.468923575700
BD_Bing_393.png,0.514977074427
BD_Bing_420.png,0.426974072840
BD_Bing_423.png,0.734795252643
BD_Bing_463.png,0.297516694917
BD_Bing_479.png,0.319828084706
BD_Bing_484.png,0.628536571333
BD_Bing_49.png,0.475191556750
BD_Bing_515.png,0.542655436694
BD_Bing_549.png,0.655336996876
BD_Bing_606.png,0.714288753023
BD_Bing_609.png,0.416857037617
BD_Bing_634.png,0.329783768266
BD_Bing_643.png,1.469638731098
BD_Bing_655.png,0.239627840553
BD_Bing_660.png,0.346773372886
BD_Bing_664.png,0.450878610047
BD_Bing_695.png,0.491986669127
BD_Bing_732.png,0.839493527947
BD_Bing_74.png,0.391928341590
BD_Bing_742.png,1.781666963113
BD_Bing_763.png,0.345846529393
BD_Bing_789.png,0.865307765909
BD_Bing_802.png,0.805573607583
BD_Google_00.png,0.306980101529
BD_Google_054.png,0.699394537903
